track_ids,track_names,artists,first_artists,danceability,energy,loudness,mode,acousticness,instrumentalness,valence,tempo,mood
4vDBJeeQCbhP9FaPPMsYkY,Give Me One Reason,['Tracy Chapman'],Tracy Chapman,0.608,0.419,-10.016,1,0.602,7.58e-06,0.602,100.22,happy
2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,['The Doobie Brothers'],The Doobie Brothers,0.758,0.378,-15.308,0,0.284,0.0,0.985,120.736,happy
5VSAonaAPhhGn0G7hMYwWK,Sister Golden Hair,['America'],America,0.441,0.546,-12.222,1,0.13,0.000144,0.718,134.752,happy
4ZoBC5MhSEzuknIgAkBaoT,My Life,['Billy Joel'],Billy Joel,0.741,0.647,-12.878,1,0.108,0.00139,0.804,131.097,happy
7MRyJPksH3G2cXHN8UKYzP,American Girl,['Tom Petty and the Heartbreakers'],Tom Petty and the Heartbreakers,0.55,0.824,-5.988,1,0.448,0.000127,0.777,114.512,happy
6gXrEUzibufX9xYPk3HD5p,Life in the Fast Lane - 2013 Remaster,['Eagles'],Eagles,0.667,0.755,-7.246,1,0.0966,6.94e-05,0.883,109.535,happy
6vxHp3CDNo0afgKGp2yi1E,Me and Julio Down by the Schoolyard,['Paul Simon'],Paul Simon,0.626,0.816,-10.593,1,0.237,1.8e-06,0.798,105.307,happy
3AhXZa8sUQht0UEdBJgpGc,Like a Rolling Stone,['Bob Dylan'],Bob Dylan,0.482,0.721,-6.839,1,0.731,0.0,0.557,95.263,happy
5gOd6zDC8vhlYjqbQdJVWP,Baker Street,['Gerry Rafferty'],Gerry Rafferty,0.497,0.349,-14.0,1,0.0929,0.028,0.421,113.762,happy
2r008pcfVYc0zgQvSRqUJE,I'd Really Love to See You Tonight,['England Dan & John Ford Coley'],England Dan & John Ford Coley,0.62,0.556,-12.044,1,0.184,0.0,0.592,119.172,happy
1ne9wOtDF2jM6Cm8WBkaER,Rocky Mountain High,['John Denver'],John Denver,0.455,0.437,-11.411,1,0.314,0.0,0.724,81.396,happy
1xOXXYh6lTW8laxlW7JP2J,Only the Good Die Young,['Billy Joel'],Billy Joel,0.579,0.872,-6.126,1,0.159,0.0,0.761,76.214,happy
7FXuCkl1kfxwS5icDjTwbM,Hard to Handle,['Otis Redding'],Otis Redding,0.666,0.55,-8.672,1,0.573,1.84e-06,0.961,95.552,happy
1UiKUFbCfgbVjwY8W657Pv,When You're In Love With A Beautiful Woman,['Dr. Hook'],Dr. Hook,0.679,0.728,-9.539,1,0.405,0.00261,0.852,109.623,happy
4WiGGTl7Kt5vnjQHqwLJy1,Oogum Boogum Song,['Brenton Wood'],Brenton Wood,0.836,0.696,-6.37,1,0.8,0.0,0.954,112.692,happy
5pkd9ib1RgbkAd1R9bIOCa,Cracklin' Rosie - Single Version,['Neil Diamond'],Neil Diamond,0.564,0.505,-14.835,1,0.318,0.0,0.863,127.815,happy
3f0U5NaD1bCk8nmKpn2ZJY,Kodachrome,['Paul Simon'],Paul Simon,0.592,0.705,-10.276,0,0.0291,1.97e-05,0.902,135.754,happy
6gTrbqZnyljwXdYQTyBkSx,You Make Me Feel Like Dancing - Remastered,['Leo Sayer'],Leo Sayer,0.728,0.718,-5.281,0,0.0848,0.0,0.733,95.922,happy
6ZSTinOwx5dKFYc6iYyGDn,Leaving on a Jet Plane,"['Peter, Paul and Mary']","Peter, Paul and Mary",0.414,0.167,-16.519,1,0.804,0.0,0.384,133.45,happy
1aj4GXfmEYXfdVZohCpNKu,Stand by Me,['Otis Redding'],Otis Redding,0.883,0.464,-11.251,1,0.279,1.51e-05,0.925,111.548,happy
1CAO7hiNOxJRPW4nFv2aRO,Mama Told Me (Not To Come) - Single Version,['Three Dog Night'],Three Dog Night,0.673,0.673,-13.941,1,0.373,0.0265,0.825,119.994,happy
1Q34tAtTWI6RdW1qzFQiPb,Your Smiling Face,['James Taylor'],James Taylor,0.683,0.515,-10.932,1,0.137,6.66e-06,0.767,88.827,happy
5jPPjNMIi1rD6BvQqxhJh5,When Will I Be Loved,['Linda Ronstadt'],Linda Ronstadt,0.513,0.573,-10.023,1,0.186,0.000958,0.621,132.607,happy
2dtK02TSAuTvVYU2wGAVG0,Still the One,['Orleans'],Orleans,0.565,0.615,-10.793,1,0.0487,1.93e-06,0.591,143.928,happy
2PuUFT13yCzUOZun94WOXv,Suite: Judy Blue Eyes - 2005 Remaster,"['Crosby, Stills & Nash']","Crosby, Stills & Nash",0.458,0.364,-13.126,1,0.467,0.0,0.3,154.215,happy
1rwGdnrtWnPYBipRrjnzEm,O-o-h Child,['The Five Stairsteps'],The Five Stairsteps,0.512,0.56,-10.429,1,0.00156,0.000168,0.551,87.277,happy
4bjvLvKovcWqZwDbXT5QQX,Carry On,"['Crosby, Stills, Nash & Young']","Crosby, Stills, Nash & Young",0.463,0.496,-12.203,1,0.059,1.24e-06,0.533,118.505,happy
0P6fEgTn3cxLLyYTJYoYGj,Shambala - Single Version,['Three Dog Night'],Three Dog Night,0.551,0.62,-11.464,1,0.64,0.00147,0.834,127.495,happy
5F4ksIKmuXEtgBf6SfEQRr,Loves Me Like a Rock,['Paul Simon'],Paul Simon,0.649,0.584,-10.518,1,0.256,0.0,0.75,144.972,happy
4iiLzvbh0bXMnomiB6DIuk,You Are the Woman,['Firefall'],Firefall,0.753,0.469,-11.639,1,0.532,0.0,0.838,120.922,happy
2bS2tETCzUmjALnXEvhOGo,Lotta Love,['Nicolette Larson'],Nicolette Larson,0.646,0.406,-15.616,0,0.159,0.00114,0.895,113.708,happy
6kXGGyEPSRS1g9Ltm70jo9,Love the One You're With,"['Crosby, Stills & Nash']","Crosby, Stills & Nash",0.609,0.489,-12.9,1,0.0674,0.0,0.131,97.163,happy
2GORop0i2cyx8C0A3JzL44,Dance with Me,['Orleans'],Orleans,0.565,0.392,-10.083,1,0.551,0.000106,0.493,98.485,happy
2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,['a-ha'],a-ha,0.573,0.902,-7.638,0,0.018,0.00125,0.876,84.412,happy
4RvWPyQ5RL0ao9LPZeSouE,Everybody Wants To Rule The World,['Tears For Fears'],Tears For Fears,0.645,0.795,-12.095,1,0.347,0.00389,0.535,112.067,happy
0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,['Fleetwood Mac'],Fleetwood Mac,0.828,0.492,-9.744,1,0.0644,0.00428,0.789,120.151,happy
6dGnYIeXmHdcikdzNNDMm2,Here Comes The Sun - Remastered 2009,['The Beatles'],The Beatles,0.557,0.54,-10.484,1,0.0339,0.00248,0.394,129.177,happy
1jDJFeK9x3OZboIAHsY9k2,I'm Still Standing,['Elton John'],Elton John,0.505,0.904,-6.863,1,0.355,0.118,0.773,176.811,happy
2374M0fQpWi3dLnB54qaLX,Africa,['TOTO'],TOTO,0.671,0.373,-18.064,1,0.257,8.01e-05,0.732,92.718,happy
4y1LsJpmMti1PfRQV9AWWe,Girls Just Want to Have Fun,['Cyndi Lauper'],Cyndi Lauper,0.71,0.799,-4.897,1,0.22,0.000602,0.725,120.372,happy
2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,['Outkast'],Outkast,0.727,0.974,-2.261,0,0.103,0.000532,0.965,79.526,happy
0GONea6G2XdnHWjNZd6zt3,Summer Of '69,['Bryan Adams'],Bryan Adams,0.509,0.834,-6.205,1,0.0183,0.0,0.774,139.13,happy
7FwBtcecmlpc1sLySPXeGE,Dancing In the Dark,['Bruce Springsteen'],Bruce Springsteen,0.527,0.942,-5.64,0,0.0115,0.0,0.495,148.723,happy
2hKdd3qO7cWr2Jo0Bcs0MA,Drops of Jupiter (Tell Me),['Train'],Train,0.481,0.638,-5.862,1,0.153,0.0,0.497,79.064,happy
3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",['Elton John'],Elton John,0.601,0.532,-9.119,1,0.433,5.95e-06,0.342,136.576,happy
254bXAqt3zP6P50BdQvEsq,Everywhere - 2017 Remaster,['Fleetwood Mac'],Fleetwood Mac,0.73,0.487,-10.991,1,0.258,0.01,0.731,114.965,happy
3Fzlg5r1IjhLk2qRw667od,Dancing in the Moonlight,['Toploader'],Toploader,0.632,0.856,-3.463,1,0.0624,0.0,0.867,119.397,happy
1Hv1VTm8zeOeybub15mA2R,Smooth Operator - Single Version,['Sade'],Sade,0.734,0.58,-6.619,0,0.238,0.0006,0.962,119.336,happy
0jWgAnTrNZmOGmqgvHhZEm,What's Up?,['4 Non Blondes'],4 Non Blondes,0.565,0.564,-10.044,1,0.161,0.0,0.454,134.358,happy
7HW5WIw7ZgZORCzUxv5gW5,Don't Go Breaking My Heart,"['Elton John', 'Kiki Dee']",Elton John,0.729,0.844,-8.824,1,0.149,2.87e-06,0.777,131.459,happy
4JGKZS7h4Qa16gOU3oNETV,Dreams,['The Cranberries'],The Cranberries,0.551,0.645,-13.093,1,0.0031,0.00376,0.508,128.665,happy
5ZBeML7Lf3FMEVviTyvi8l,Twist And Shout - Remastered 2009,['The Beatles'],The Beatles,0.482,0.849,-9.198,1,0.641,7.74e-06,0.937,124.631,happy
2RlgNHKcydI9sayD2Df2xp,Mr. Blue Sky,['Electric Light Orchestra'],Electric Light Orchestra,0.388,0.338,-10.054,1,0.652,3.73e-06,0.478,177.765,happy
5ihS6UUlyQAfmp48eSkxuQ,Landslide,['Fleetwood Mac'],Fleetwood Mac,0.414,0.161,-22.32,0,0.883,0.000223,0.423,159.375,happy
05wIrZSwuaVWhcv5FfqeH0,Walking On Sunshine,['Katrina & The Waves'],Katrina & The Waves,0.597,0.87,-11.97,1,0.0119,0.166,0.944,109.901,happy
5DiXcVovI0FcY2s0icWWUu,Mr. Jones,['Counting Crows'],Counting Crows,0.578,0.817,-6.541,1,0.183,2.85e-06,0.734,141.621,happy
0HEmnAUT8PHznIAAmVXqFJ,Faith - Remastered,['George Michael'],George Michael,0.887,0.48,-11.994,1,0.0094,3.58e-05,0.607,95.846,happy
7Ar4G7Ci11gpt6sfH9Cgz5,Listen to the Music,['The Doobie Brothers'],The Doobie Brothers,0.645,0.598,-13.18,0,0.221,3.53e-06,0.913,105.929,happy
3L7RtEcu1Hw3OXrpnthngx,Don't You Want Me,['The Human League'],The Human League,0.731,0.738,-8.125,0,0.184,0.0,0.958,117.656,happy
4dyx5SzxPPaD8xQIid5Wjj,Young Folks,['Peter Bjorn and John'],Peter Bjorn and John,0.699,0.812,-6.005,1,0.0164,0.000763,0.662,138.185,happy
6VnpKLtfNH4Dk09YSGPSyR,It Ain't Over 'Til It's Over,['Lenny Kravitz'],Lenny Kravitz,0.679,0.568,-10.74,1,0.422,0.00928,0.93,159.69,happy
2TVxnKdb3tqe1nhQWwwZCO,Tiny Dancer,['Elton John'],Elton John,0.414,0.428,-11.097,1,0.382,0.000243,0.282,145.075,happy
4gvea7UlDkAvsJBPZAd4oB,The Boys Of Summer,['Don Henley'],Don Henley,0.516,0.549,-13.741,1,0.501,0.00572,0.907,176.941,happy
0pUVeEgZuNyFzIMKp67RbS,Eyes Without A Face,['Billy Idol'],Billy Idol,0.54,0.816,-6.197,1,0.0177,0.00226,0.658,85.563,happy
1EzrEOXmMH3G43AXT1y7pA,I'm Yours,['Jason Mraz'],Jason Mraz,0.703,0.444,-9.331,1,0.559,0.0,0.712,150.96,happy
63xdwScd1Ai1GigAwQxE8y,Let's Stay Together,['Al Green'],Al Green,0.756,0.401,-10.702,0,0.582,0.011,0.514,101.954,happy
67iAlVNDDdddxqSD2EZhFs,I'm Gonna Be (500 Miles),['The Proclaimers'],The Proclaimers,0.851,0.551,-5.177,1,0.151,0.0,0.807,131.922,happy
3TlIt0ReIxPsVZcOEivT5U,It's Not Unusual,['Tom Jones'],Tom Jones,0.476,0.722,-10.017,1,0.598,0.0,0.909,92.966,happy
5dRQUolXAVX3BbCiIxmSsf,Your Love,['The Outfield'],The Outfield,0.555,0.757,-7.868,0,0.103,1.16e-06,0.582,129.607,happy
3fH4KjXFYMmljxrcGrbPj9,Don't You (Forget About Me),['Simple Minds'],Simple Minds,0.66,0.816,-6.61,1,0.168,0.0181,0.678,111.346,happy
305WCRhhS10XUcH6AEwZk6,Are You Gonna Be My Girl,['Jet'],Jet,0.606,0.957,-3.404,1,0.00117,0.000295,0.603,105.105,happy
1Cwsd5xI8CajJz795oy4XF,You Get What You Give,['New Radicals'],New Radicals,0.621,0.901,-5.396,1,0.17,0.0,0.744,113.967,happy
44aTAUBF0g6sMkMNE8I5kd,Every Little Thing She Does Is Magic,['The Police'],The Police,0.558,0.768,-9.997,1,0.121,0.0626,0.429,81.909,happy
2wSAWEYUHkt92X4SBAPqZE,Karma Chameleon - Remastered 2002,['Culture Club'],Culture Club,0.668,0.73,-7.182,1,0.225,0.0,0.894,92.049,happy
6XUHsYE38CEbYunT983O9G,Give A Little Bit,['Supertramp'],Supertramp,0.531,0.818,-5.358,1,0.0694,0.0096,0.471,90.767,happy
5IMtdHjJ1OtkxbGe4zfUxQ,Escape (The Pina Colada Song),['Rupert Holmes'],Rupert Holmes,0.835,0.509,-13.668,1,0.469,4.11e-06,0.949,138.711,happy
0qxYx4F3vm1AOnfux6dDxP,You Can Call Me Al,['Paul Simon'],Paul Simon,0.776,0.763,-8.124,1,0.182,0.00647,0.82,128.433,happy
714hERk9U1W8FMYkoC83CO,You Sexy Thing,['Hot Chocolate'],Hot Chocolate,0.791,0.733,-5.465,1,0.523,0.0016,0.962,105.853,happy
0PDCewmZCp0P5s00bptcdd,This Will Be (An Everlasting Love),['Natalie Cole'],Natalie Cole,0.685,0.623,-11.146,1,0.228,0.00234,0.896,126.739,happy
7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,['Queen'],Queen,0.563,0.865,-5.277,1,0.0472,0.000191,0.601,156.271,happy
4d6eqRtpDX7tydHJGDZUBQ,She Drives Me Crazy,['Fine Young Cannibals'],Fine Young Cannibals,0.799,0.687,-5.682,1,0.193,0.000188,0.965,108.804,happy
4bEb3KE4mSKlTFjtWJQBqO,Don't Stop - 2004 Remaster,['Fleetwood Mac'],Fleetwood Mac,0.671,0.71,-7.724,1,0.0393,1.12e-05,0.834,118.745,happy
1bp2IO61zbQrbWNmKKxg3f,The Joker,['Steve Miller Band'],Steve Miller Band,0.596,0.448,-9.616,1,0.365,5.3e-06,0.796,83.293,happy
5Wj1rJnCLpMHdLaxsFtJLs,Bennie And The Jets - Remastered 2014,['Elton John'],Elton John,0.665,0.673,-7.95,1,0.259,7.62e-06,0.779,132.642,happy
3XKIUb7HzIF1Vu9usunMzc,Maria Maria (feat. The Product G&B),"['Santana', 'The Product G&B']",Santana,0.777,0.601,-5.931,1,0.0406,0.00201,0.68,97.911,happy
5Ts1DYOuouQLgzTaisxWYh,Love Grows (Where My Rosemary Goes),['Edison Lighthouse'],Edison Lighthouse,0.568,0.824,-4.613,1,0.403,0.0,0.753,108.625,happy
0bhwnn2xqnBUcMZDcXNuII,Hey Lover,['The Daughters Of Eve'],The Daughters Of Eve,0.48,0.482,-11.451,0,0.257,0.000239,0.685,128.152,happy
27L8sESb3KR79asDUBu8nW,Stacy's Mom,['Fountains Of Wayne'],Fountains Of Wayne,0.774,0.75,-4.927,0,0.00207,1.78e-05,0.927,118.015,happy
4uOKFydzAejjSFqYbv1XPt,Red Red Wine,['UB40'],UB40,0.857,0.468,-8.53,1,0.00414,1.32e-05,0.843,89.119,happy
5TAf4lnZCZTLlZHNZMLFLi,I Try,['Macy Gray'],Macy Gray,0.593,0.642,-7.284,1,0.313,0.000582,0.736,76.403,happy
77NNZQSqzLNqh2A9JhLRkg,Don't Stop Believin',['Journey'],Journey,0.491,0.802,-7.106,1,0.25,0.0,0.472,119.25,happy
4VywXu6umkIQ2OS0m1I79y,Better Together,['Jack Johnson'],Jack Johnson,0.868,0.347,-9.529,1,0.308,2e-05,0.659,110.059,happy
7mnGQesk1TzQLzQ9bYWZPR,She's so High,['Tal Bachman'],Tal Bachman,0.537,0.84,-4.626,1,0.2,2.15e-06,0.211,124.269,happy
3ZpQiJ78LKINrW9SQTgbXd,All I Wanna Do,['Sheryl Crow'],Sheryl Crow,0.82,0.528,-11.18,1,0.107,0.0188,0.926,120.089,happy
4z7maGZkAonDlXlwo8q69f,Da Ya Think I'm Sexy?,['Rod Stewart'],Rod Stewart,0.715,0.689,-8.065,0,0.0143,0.000192,0.852,111.504,happy
1ynmMEK1fkyiZ6Z6F3ThEt,Centerfold,['The J. Geils Band'],The J. Geils Band,0.653,0.677,-12.244,1,0.249,0.0,0.888,114.374,happy
4GhtDORJiSRYxj6M1bv0vX,Love Really Hurts Without You,['Billy Ocean'],Billy Ocean,0.518,0.907,-3.732,1,0.00221,1.15e-05,0.961,140.982,happy
6tXnRSvuNgOq4QcxpIN54r,Weather With You,['Crowded House'],Crowded House,0.643,0.614,-12.878,1,0.25,7.17e-06,0.891,93.982,happy
0BgbobvykXxEvxo2HhCuvM,Banana Pancakes,['Jack Johnson'],Jack Johnson,0.814,0.373,-8.017,1,0.602,1.7e-05,0.632,114.548,happy
2M2WJ7gBlcKNxdhyfPp9zY,Best of My Love,['The Emotions'],The Emotions,0.784,0.713,-6.865,1,0.447,0.14,0.97,115.443,happy
5zH710lFSLtkHbMkslLDjR,Crazy On You,['Heart'],Heart,0.435,0.459,-12.442,0,0.117,0.000103,0.383,129.929,happy
3HMY0r2BAdpasXMY8rseR0,Too Sweet,['Hozier'],Hozier,0.741,0.62,-5.505,1,0.0295,0.000809,0.934,117.038,happy
5ruzrDWcT0vuJIOMW7gMnW,The Adults Are Talking,['The Strokes'],The Strokes,0.593,0.749,-5.67,1,0.0113,0.106,0.649,164.959,happy
6QgjcU0zLnzq5OrUoSZ3OK,Feel It Still,['Portugal. The Man'],Portugal. The Man,0.801,0.795,-5.115,0,0.0417,0.000113,0.754,79.028,happy
65leXqfkdViSssEVN23uYL,Mama's Boy,['Dominic Fike'],Dominic Fike,0.807,0.354,-7.554,1,0.15,0.713,0.602,78.964,happy
43MifzVnh8W3jJN0xqU9jR,Wasted Summers,['juju<3'],juju<3,0.633,0.643,-8.122,1,0.106,0.00831,0.472,103.842,happy
2x8evxqUlF0eRabbW2JBJd,Fluorescent Adolescent,['Arctic Monkeys'],Arctic Monkeys,0.654,0.828,-5.377,0,0.00146,0.000144,0.79,112.056,happy
1FvDJ9KGxcqwv1utyPL3JZ,This Charming Man - 2011 Remaster,['The Smiths'],The Smiths,0.611,0.846,-5.9,1,0.00509,0.0,0.751,103.912,happy
4iG2gAwKXsOcijVaVXzRPW,Time to Pretend,['MGMT'],MGMT,0.438,0.94,-3.249,1,8.74e-05,0.0777,0.421,100.99,happy
3NRql0A1Ef4RCvT473iqgD,Hell N Back,['Bakar'],Bakar,0.633,0.684,-4.314,0,0.314,8.95e-05,0.725,209.688,happy
0i5QVxsK3IvEDbUjTA64Li,Silver Lining,['Mt. Joy'],Mt. Joy,0.543,0.616,-6.53,1,0.00116,1.02e-06,0.199,144.216,happy
0uI7yAKUf52Cn7y3sYyjiX,3 Nights,['Dominic Fike'],Dominic Fike,0.815,0.518,-6.594,0,0.223,0.0,0.877,151.891,happy
1gH1h30wkQdd9zhY3j7a8T,THE SHADE,['Rex Orange County'],Rex Orange County,0.898,0.509,-7.973,1,0.391,0.0,0.727,119.869,happy
09DR0sHnQUhHOiSNttc1mv,Not Strong Enough,"['boygenius', 'Julien Baker', 'Phoebe Bridgers', 'Lucy Dacus']",boygenius,0.502,0.798,-5.909,1,0.00291,1.11e-05,0.307,126.976,happy
2B664ulJSVBd6B8SAY3Wux,Oysters In My Pocket,['Royel Otis'],Royel Otis,0.598,0.924,-4.974,0,0.0205,0.799,0.611,168.017,happy
0ToG55iJZCOzZkcpWbXxpW,Vampire Empire,['Big Thief'],Big Thief,0.636,0.572,-7.797,1,0.287,0.0,0.66,131.272,happy
3p84R45PM75ngq8XRoe45o,Nothing Matters,['The Last Dinner Party'],The Last Dinner Party,0.576,0.794,-5.119,1,0.0222,0.000155,0.6,101.096,happy
4RGWHfQeJftd5XrP8JUgFj,Metamodernity,['Vansire'],Vansire,0.823,0.544,-10.077,1,0.389,0.165,0.826,121.968,happy
3n69hLUdIsSa1WlRmjMZlW,Breezeblocks,['alt-J'],alt-J,0.615,0.658,-7.299,1,0.096,0.000911,0.293,150.093,happy
4MXE6VCvTsQitHWrAxj7Kg,Maple Syrup,['The Backseat Lovers'],The Backseat Lovers,0.543,0.526,-9.703,1,0.0447,0.0533,0.384,153.0,happy
1swz9stsbG1p34SJHJqiww,Murder on the Dance Floor - triple j Like A Version,['Royel Otis'],Royel Otis,0.56,0.699,-8.501,1,0.00483,0.0,0.512,122.942,happy
6WTFHKrnZpwEBLRS10Ylqs,misses,['Dominic Fike'],Dominic Fike,0.578,0.509,-6.229,1,0.13,0.734,0.586,119.945,happy
2Iq6HhIquO7JKr0KfTNLzU,My Type,['Saint Motel'],Saint Motel,0.595,0.896,-2.951,1,0.0641,5.82e-05,0.567,118.001,happy
7hm4HTk9encxT0LYC0J6oI,Someday,['The Strokes'],The Strokes,0.539,0.521,-7.46,1,0.00425,0.0,0.679,106.035,happy
260Ub1Yuj4CobdISTOBvM9,Wet Dream,['Wet Leg'],Wet Leg,0.721,0.701,-5.941,1,0.000927,0.026,0.892,130.091,happy
5JWPUEov2wlX7c0jhYZpeB,Lost In Yesterday,['Tame Impala'],Tame Impala,0.569,0.84,-4.123,1,0.0295,0.000118,0.749,183.059,happy
4vjvx7Zxkb4AltGcZ0BBvI,Kyoto,['Phoebe Bridgers'],Phoebe Bridgers,0.6,0.749,-6.889,1,0.0467,0.295,0.485,131.024,happy
7e0LOBvgnz3Rnu20gUKOeh,Again,['Still Woozy'],Still Woozy,0.666,0.669,-7.978,0,0.241,0.00023,0.818,89.978,happy
0R3TWpoxAhT3HDXM7tpRzS,Ghostride,['Crumb'],Crumb,0.665,0.351,-9.424,1,0.516,0.819,0.451,87.057,happy
1pHP4JeQV9wDx87D6qH9hD,Here It Goes Again,['OK Go'],OK Go,0.537,0.882,-2.306,1,0.00035,9.06e-05,0.81,145.73,happy
3DCU0R5FFaB9GKxZERb5wr,Temper Temper,['Lime Cordiale'],Lime Cordiale,0.713,0.565,-7.8,0,0.0252,3.2e-06,0.705,130.047,happy
4DlGLD32K7shuL8ub067DL,Classical,['Vampire Weekend'],Vampire Weekend,0.333,0.766,-3.484,1,0.0614,0.000728,0.416,111.063,happy
0DmkBOGgEWMbUJlL6VwwF2,Helmet,['Steve Lacy'],Steve Lacy,0.612,0.675,-6.518,0,0.0994,0.0,0.763,97.04,happy
7Az7rVogNu6XpLnykVI5fA,Blame Brett,['The Beaches'],The Beaches,0.461,0.87,-3.458,0,0.00527,1.59e-05,0.79,155.913,happy
4lY95OMGb9WxP6IYut64ir,Shake It Out,['Florence + The Machine'],Florence + The Machine,0.528,0.804,-4.168,1,0.0104,0.0,0.222,107.48,happy
4Z59a9hIn8EMsni3OiqGso,Think Fast (feat. Weezer),"['Dominic Fike', 'Weezer']",Dominic Fike,0.538,0.452,-7.994,1,0.368,2.26e-05,0.209,168.102,happy
1BwhFXqoIsePt21WyWIttb,I Wanna Get Better,['Bleachers'],Bleachers,0.446,0.915,-6.221,1,0.00281,3.87e-05,0.398,190.013,happy
7bSlafYF33JHLoB9NtsL9V,Look At Us Now (Honeycomb),['Daisy Jones & The Six'],Daisy Jones & The Six,0.323,0.761,-6.143,1,0.00942,0.000586,0.466,141.282,happy
64dLd6rVqDLtkXFYrEUHIU,New Gold (feat. Tame Impala and Bootie Brown),"['Gorillaz', 'Tame Impala', 'Bootie Brown']",Gorillaz,0.695,0.923,-3.93,0,0.0425,0.0469,0.551,108.014,happy
5EV4bGHxVN0kHpcAFvgnTt,"Dance, Baby!",['boy pablo'],boy pablo,0.602,0.601,-8.521,1,0.037,0.0046,0.856,122.017,happy
4j4pPKE3xAblPIbhxScC1j,Rawnald Gregory Erickson the Second,['STRFKR'],STRFKR,0.9,0.538,-7.879,1,0.229,0.843,0.713,95.508,happy
38xXr3MkiKNzNDv4JDJagF,$20,"['boygenius', 'Julien Baker', 'Phoebe Bridgers', 'Lucy Dacus']",boygenius,0.551,0.627,-6.9,1,0.0065,0.0637,0.402,117.992,happy
4YMc3A256xFBS0xcT77Qce,help herself,"['bbno$', 'Diamond Pistols']",bbno$,0.607,0.851,-7.754,0,0.623,0.351,0.479,168.049,happy
3ySU5vwQB33iGulwcUL9qQ,Don't Take The Money,['Bleachers'],Bleachers,0.63,0.885,-5.674,1,0.000397,1.37e-06,0.289,110.072,happy
2YxXuCdbUpil3P7tRjhW1t,Banquet,['Bloc Party'],Bloc Party,0.578,0.892,-7.952,0,0.000139,0.0111,0.892,150.255,happy
0YLhxYUv69go9H8iirbSWO,Showtime,['Catfish and the Bottlemen'],Catfish and the Bottlemen,0.463,0.823,-5.979,1,0.00297,5.08e-05,0.221,81.441,happy
1eNrlXlW7Cj1QB1YUcZmpb,Campus,['Vampire Weekend'],Vampire Weekend,0.639,0.704,-5.818,1,0.22,0.0872,0.645,162.983,happy
3e0yTP5trHBBVvV32jwXqF,Anna Sun,['WALK THE MOON'],WALK THE MOON,0.472,0.844,-6.578,1,0.00173,0.0,0.34,140.034,happy
6iCJCZqDJjmBxt07Oid6FI,Buttercup,['Hippo Campus'],Hippo Campus,0.623,0.763,-4.412,1,0.199,6.52e-06,0.199,108.871,happy
6DIMM15oo3kxnCuVypaYGy,Give Up Baby Go,['Peach Pit'],Peach Pit,0.683,0.697,-6.703,1,0.169,2.46e-06,0.591,96.729,happy
1HHIv96gVeVkoOBzQeH9d8,Too Good,['Arlo Parks'],Arlo Parks,0.718,0.775,-5.154,0,0.289,0.0,0.827,95.918,happy
3HdcqQpq7zb5GbEKBDY34p,Humbug Mountain Song,['Fruit Bats'],Fruit Bats,0.593,0.926,-5.361,0,0.0355,0.0582,0.945,100.011,happy
4lAasiKJZR4CkDygazvpvB,strawberry chainsaw,['JAWNY'],JAWNY,0.614,0.902,-2.932,1,0.258,3.63e-05,0.626,100.016,happy
4TPgBDOEVwywalXHFUUUQY,Modern Girl,['Bleachers'],Bleachers,0.624,0.818,-6.771,1,0.0487,0.0,0.889,150.022,happy
7ITzf6TxMKnUwgXfNRfMxI,Perfume,['Lovejoy'],Lovejoy,0.623,0.788,-7.777,1,0.000247,0.271,0.955,121.974,happy
5ftdTvmQjjsL23t7jxADfI,Brazil,['Declan McKenna'],Declan McKenna,0.689,0.617,-5.196,1,0.0918,2.08e-05,0.682,121.062,happy
1pJk9Ai1GNT0HPWdRpgbBx,Caffeine,['Jack Kays'],Jack Kays,0.604,0.794,-6.72,0,0.0131,0.000574,0.785,155.95,happy
415dK4glwDO7fXxYg3np8B,Pictures of Girls,['Wallows'],Wallows,0.443,0.819,-5.502,1,0.000248,0.00759,0.494,154.958,happy
5wCVLW9qMtIY9IkBeyYnh6,When Am I Gonna Lose You,['Local Natives'],Local Natives,0.452,0.834,-4.657,1,0.0417,0.00036,0.514,142.088,happy
7BDPv8Z4CzJFRnwWmB6C8y,Osmosis,['Good Kid'],Good Kid,0.474,0.954,-4.348,1,1.21e-05,1.17e-06,0.944,95.008,happy
3Rg5r1w6B7ZXEhd5elZ7Np,Float,['HARBOUR'],HARBOUR,0.555,0.799,-6.333,1,0.0381,9.48e-05,0.343,144.728,happy
3NfastUCFxLepBhv7UGSqR,Docket (feat. Bully),"['Blondshell', 'Bully']",Blondshell,0.58,0.669,-6.533,1,0.0366,0.0151,0.444,107.996,happy
1y1EwXHdAIyt23LJs96bhH,Over You,['Vacations'],Vacations,0.601,0.731,-6.065,1,0.388,0.0161,0.826,125.963,happy
76c1AuZodByXM3X2k48wju,Dope on a Rope,['The Growlers'],The Growlers,0.42,0.901,-3.857,1,0.00173,0.0,0.74,145.965,happy
